Unnamed: 0,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Directors,Genres,Country,Language,Runtime,Age Restriction,Plotline,Rating,Cast,Indian Rating,Seasons Count,Kind
3941,The Big Comfy Couch,1993,all,7.1,,0,0,1,0,1,NA,Family,Canada,English,25,NA,NA,7.2,"Alyson Court,Fred Stinson,Grindl Kuchirka,Bob Stutt,Taborah Johnson,Jani Lauzon,Jackie Harris Greenberg,Rob Mills,Edward Knuckles,Ramona Gilmour-Darling,Christina Orjalo,Gary Farmer,Ben Deutsch","United States:TV-Y,United States:TV-G::(1993-1996)",7,tv series
3942,Accidentally on Purpose,2009,7+,6.3,33%,0,0,1,0,1,NA,"Comedy,Romance",United States,English,22,NA,"Billie, a woman in her 30's, wants to settle down and have a family. When she tells her boyfriend James this, he tells her he doesn't want that, so they break up. She gets drunk and hooks up with a guy named Zack. Upon discovering that she's pregnant, he moves in to try and help her.",6.3,"Jenna Elfman,Jon Foster,Ashley Jensen,Lennon Parham,Nicolas Wright,Grant Show,Pooch Hall,Kimberly Manion,Larry Wilmore,Bryan Cuprill,Michael Rapaport,David Sutcliffe,Matthew Glave,Jeff Kunard,Chris Erric Maddox,Jack Impellizzeri,Andrew Lewis Caldwell,Clifford Bañagale,B.J. Bales,Fred Dryer,Sarah Wright,Persephone Apostolou,Nadège August,Diora Baird,Nancy Lenehan,Ben Schwartz,Gillian Vigman,Vanessa Lengies,Olivia Munn,Dorian Brown Pham,Justin Polisky,Derek Alvarado,Christian S. Anderson,Melinda Cohen,Madison Dylan,Courtney Henggeler,Caitlin Keats,Mahaley Patel,Peter Navy Tuiasosopo,Indira G. Wilson,Rachel Boston,Julianna Guill,Catherine Kamei,Ammar Ramzi Mahmood,Lyn Alicia Henderson,Seth Isler,Aly Mawji,Ryan McCann,Josh Waters,Steve Agee","Germany:Not Rated,United States:TV-14",1,tv series
3943,On Death Row,2012,7+,8.0,,0,0,1,0,1,NA,Documentary,"United States,United Kingdom,Austria",English,49,NA,NA,8.0,"Werner Herzog,James Barnes,Linda Carty,Joseph C. Garcia,Hank Skinner,Robert Fratta,George Angel Rivas Jr.,Raymundo Cabrera,Michael Goldberg,Tod Goodyear,Jovelle Joubert,Christopher Robinson,Connie Spence,Amber Baquer,William Brown,Jessica Carson,Douglas Feldman,Rick Hagan,Stephen Jackson,Micheal Jimerson,Blaine Milam,Shirley Milam,Bryan Perkins,Kenny Ray,Darlie Routier,Tammy Russell",NA,2,tv series
3944,The Brain with Dr. David Eagleman,2015,7+,8.7,,0,0,1,0,1,NA,Documentary,United States,English,60,NA,"Six one-hour episodes that tell the story of the inner workings of the brain and take viewers on a visually spectacular journey into why they feel and think the things they do. The show will premiere in 2015 as part of the PBS ""Think Wednesday"" lineup of science and nature programming.",8.7,"David Eagleman,Sam Raffal,Matthew Graham Wagner,Alden Eckman,Sharad Kant Patel,Cheryl Stell,Joe Gonyea,Seán Patrick Judge,Rick Barrett",United States:TV-PG,1,tv series
3945,Mike Hammer,1984,7+,6.9,,0,0,1,0,1,NA,"Crime,Drama,Mystery,Thriller",United States,English,60,NA,"Mike Hammer is a two-fisted private eye. He's tough, he's honest, and the girls love him. The series follows his exploits as he solves a variety of crimes, most of which involve a murder somewhere along the way...",6.9,"Stacy Keach,Lindsay Bloom,Don Stroud,Kent Williams,Donna Denton,Lee Benton,Danny Goldman,Ben Powers,Eddie Egan,Robert Miranda,Eddie Barth,Sydney Lassick,Tammy Brewer,James Carroll Jordan,Christie Claridge,Allan Graf,Joseph DiSante,Tina Staley,Sharan Lea,Marilyn Staley,Gail Ramsey,Joyce Brothers,Leigh Lombardi,Dawn Mangrum,Larry Grant,Shari Shattuck,Paul Petersen,Pamela West,Barbara Edwards,Reid Smith,Gary Watkins,Lynn Herring,Frank Arno,Karen Lorre,Colleen Morris,Dallas Cole,Barbara Stock,Leslie Wing,Amanda Horan Kennedy,Susan Walden,Brett Halsey,Michael DeLano,Anthony De Longis,Jenilee Harrison,David Winn,Tim Rossovich,Dennis Cole,Greta Blackburn,Jeff Conaway,Stuart Pankin","Germany:12::(DVD rating),United States:TV-PG",4,tv series
3946,The Border,2008,7+,6.9,,0,0,1,0,1,Tony Richardson,"Crime,Drama",United States,"English,Spanish",108,NA,"U.S. Border Patrol agent Charlie Smith just wants to do a good job and provide for his wife. But between her demands for a more affluent lifestyle and the importuning of Charlie's partner Cat to take part in illegal activities in exchange for bribes, Charlie gets caught up in helping smuggle illegal immigrants across the Texas border. When one of them, a young Mexican girl named Maria, loses her baby to abductors who plan to sell the child, Charlie decides to take a stand for her and against the corruption he's fallen into.",6.4,"Jack Nicholson,Harvey Keitel,Valerie Perrine,Warren Oates,Elpidia Carrillo,Shannon Wilcox,Manuel Viescas,Jeff Morris,Mike Gomez,Dirk Blocker,Lonny Chapman,Stacey Pickren,Floyd Levine,James Jeter,Alan Fudge,William Russ,Gary Grubbs,Gary Sexton,Campbell De Silva,Bill McLaughlin,David Beecroft,Esther Sylvey,Luis Mejía,Roberto Rivera,Jay Thurman,Craig Terry,Juan Ramírez,Adalberto Cortez,Concepción Palmeres,Juan Salas,Norma Mayo,Paula Ruiz,Carlos Bruno Villaneuva,Ronne Drummond,Richard Watts,Bernice E. Shamaley,Kenna Espersen,Glenda Meadows,Joe Zizik,Maria Delgado,Lupe Ontiveros,Francisco Farias,Edmundo Alonzo,Alan Gibbs,Don Charles McGovern,Beverly Overstreet","Argentina:13,Australia:M,Canada:R,Finland:K-16,France:Tous publics,Iceland:12,Iceland:16::(video rating),India:A,Italy:T,Norway:18,Sweden:15,United Kingdom:X,United Kingdom:18,United States:R,West Germany:16",NA,movie
3947,The Ray Bradbury Theater,1985,7+,7.5,,0,0,1,0,1,NA,"Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller","United Kingdom,France,Canada,New Zealand",English,23,NA,A Canadian-produced anthology series scripted by famed science-fiction author Ray Bradbury. Many of the teleplays were based upon Bradbury's novels and short stories.,7.5,"Ray Bradbury,Frank Whitten,Desmond Kelly,Wayne Robson,Harold Gould,Charles Martin Smith,Michael Sarrazin,John Bach,Michael Hurst,Jennifer Dale,Robert Clothier,Jayne Eastwood,Alan Scarfe,Neil Munro,Kenneth Welsh,Sheila Moore,Helen Moulder,Patricia Phillips,Ken Blackburn,Susan Wilson,Peter Rowley,Brian Sergent,Michael Copeman,Bill Meilen,Frank C. Turner,Patrick Smith,Jocelyn Brodeur,Drew Barrymore,Jeff Goldblum,Peter O'Toole,Alan Bates,Cris Campion,Denholm Elliott,Michael Ironside,Eugene Levy,Mary Morris,Adam Negley,Magali Noël,Donald Pleasence,Saul Rubinek,Helen Shaver,Susan Wooldridge,Megan Follows,Pat Harrington Jr.,Linda Kelsey,Kiel Martin,Josh Saviano,John Saxon,David Ogden Stiers,Gordon Thomson","Iceland:12,Iceland:L,United States:TV-14::(self-applied)",6,tv series
3948,Crisis in Six Scenes,2016,7+,6.6,17%,0,0,1,0,1,NA,Comedy,United States,English,23,NA,NA,6.6,"Woody Allen,Miley Cyrus,Elaine May,John Magaro,Rachel Brosnahan,Joy Behar,Mary Boyer,Marylouise Burke,Margaret Goodman,Julie Halston,Sondra James,Margaret Ladd,Rebecca Schull,Mary Shultz,Barbara Singer,Becky Ann Baker,Lewis Black,Gad Elmaleh,Steve Mellor,David Harbour,Bobby Slayton,Sebastian Tillinger,Nina Arianda,Stephen Gleason,Larry Bryggman,Eileen Kearney,Max Casella,Christine Ebersole,Judy Gold,Tom Kemp,Danny Mastrogiorgio,Boris McGiver,Michael Rapaport,Rick Younger,Deborah Rush,Douglas McGrath,David O'Neal,Jay Patterson,Kaili Vernoff,Jeremy Burnett,William Hill,Mike Massimino,Ephraim Sykes,Doris McCarthy","Brazil:Livre::(self-applied),France:18,Singapore:PG,United States:TV-PG",1,tv mini series
3949,Top Shot,2010,7+,7.6,,0,0,1,0,1,NA,"Reality-TV,Sport",United States,English,NA,NA,Sixteen marksmen with various specialties and in various lines of work come together for a season long competition. They compete in both team and head-to-head competitions with a wide variety of modern and historical weapons. One shooter is eliminated from the competition in each program.,7.6,"Colby Donaldson,Jamie Franks,Joe Serafini,Brian Zins,Gabby Franco,Chee Kwan,Gregory Littlejohn,Kyle Sumpter,Alex Charvat,Phil Morden,Gary Quesenberry,William Bethards,Kelly Bachand,Chris Cerino,Blake Miguez,Peter Palma,Adam Benson,Trent Griswold,Chris Reed,George Reinas,Iain Harrison,Chris Cheng,Dustin Ellermann,Craig Buckland,Dylan Fletcher,Colin Gallagher,Keith Gibson,Eric Keyes,Augie Malekovich,Forrest McCord,Frank Melloni,Gary Shank,Tim Trefren,Terry Vaughan,Michelle Viscusi,Craig R Sawyer,Sara Ahrens,Chris Collins,Jarrett Grimes,Amanda Hardin,Mike Hughes,Michael Marelli,Paul Marinaccio,Billy Rogers,Mark Schneider,Drew Shprintz,Ashley Spurlin,Cliff Walsh,Jake Zweig,Simon Racaza",Singapore:PG,5,tv series
3950,Empress Ki,2013,all,7.7,,0,0,1,0,1,NA,"Action,Drama,History,Romance",South Korea,Korean,NA,NA,The story of the woman depicts her struggles to become empress and to protect her love.,8.5,"Ha Ji-Won,Hye-Rin Han,Ju Jin-Mo,Ji Chang-Wook,Jin-hee Baek,Jeon Gook-Hwan,Jung Hyun Kim,Do-Jin Cha,Jae-yong Lee,Jeong Woong-in,Seo-hyeong Kim,Won-jong Lee,Myoung-guk Kim,Young Ho Kim,Jin Yi-Han,Moo-Seong Choi,Kwang Soo Cha,Mun-shik Lee,Oh-jung Kwon,Yong-hyeon Yun,Hyeong-beom Kim,Jo Jae-yoon,Ji-Hyun Lee,Ah Jung Yoon,Seo Yi-Sook,Sung-kyu Im","Australia:M::(Netflix self-rating),France:13::(self-applied),India:16::(self-applied),Singapore:PG13,South Korea:15",1,tv series
3951,Peter Gunn,1958,,8.0,,0,0,1,0,1,NA,"Action,Crime,Drama,Mystery",United States,English,30,NA,"Filmed in a film noir atmosphere and featuring Henry Mancini music that could tell you the action with your eyes closed, Peter Gunn worked in style. Known as Pete to his friends and simply as Gunn to his enemies, he did his job in a calm cool way. He got his tips and cautions from Lieutenant Jacoby, a coffee drinking pal from the police. Also providing tips was ""Mother"" of her self-titled nightclub. Working at the nightclub as a singer was Edie Hart, his girlfriend.",8.0,"Craig Stevens,Herschel Bernardi,Lola Albright,Bill Chadney,Hope Emerson,Minerva Urecal,James Lanphier,Billy Barty,Morris D. Erby,Dick Crockett,Ned Glass,Herbert Ellis,Gene Coogan,Jack Perkins,Peter Mamakos,Henry Corden,Anthony De Mario,Frank Richards,Paul Baxley,Clegg Hoyt,Dale Van Sickel,Capri Candela,Robert Gist,Howard McNear,Barbara Stuart,Stanley Adams,J. Pat O'Malley,Sam Edwards,Roy Jenson,Pete Candoli,Vito Scotti,Robert Ball,Nesdon Booth,Sid Kane,Pitt Herbert,James Waters,Hal Smith,Kenneth Patterson,Sol Gorss,Charles Horvath,George Barrows,George Robotham,Boyd 'Red' Morgan,Tom Steele,John Hudkins,Richard Ney,Linda Watkins,Tom Brown,Gordon Oliver,Gavin MacLeod","Germany:12,Norway:12::(Amazon Prime self-rating),United States:TV-14::(self-applied)",3,tv series
