ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Seasons Count
5549,Nancy,2018,,6.2,86%,0,0,1,0,0,NA
5550,Love Liza,2002,18+,7.0,53%,0,0,1,0,0,NA
5551,Kaante,2002,18+,6.6,83%,0,0,1,0,0,NA
5552,The Unloved,2009,,6.8,94%,0,0,1,0,0,NA
5553,The Blood Spattered Bride,1972,18+,6.2,100%,0,0,1,0,0,NA
5554,After the Fox,1966,,6.5,75%,0,0,1,0,0,NA
5555,The Suicide Theory,2015,18+,6.5,79%,0,0,1,0,0,NA
5556,Lady Jane,1986,13+,7.1,50%,0,0,1,0,0,NA
5557,Thirst,1979,18+,5.8,100%,0,0,1,0,0,NA
5558,Skeletons,2010,,6.8,82%,0,0,1,0,0,NA
5559,Joe,1970,18+,6.8,80%,0,0,1,0,0,NA
5560,Pin Cushion,2018,,6.5,90%,0,0,1,0,0,NA
5561,Black Sunday,1977,18+,6.8,69%,0,0,1,0,0,NA
5562,Upside Down,2012,13+,6.4,28%,0,0,1,0,0,NA
5563,Doomed! The Untold Story of Roger Corman's The Fantastic Four,2015,,6.9,86%,0,0,1,0,0,NA
5564,Diverge,2016,16+,4.5,100%,0,0,1,0,0,NA
5565,Baarìa,2009,,6.9,55%,0,0,1,0,0,NA
5566,Poor Boy's Game,2007,18+,6.4,83%,0,0,1,0,0,NA
5567,That Guy Dick Miller,2014,,7.4,80%,0,0,1,0,0,NA
5568,Till the Clouds Roll By,1946,,6.4,100%,0,0,1,0,0,NA
5569,Hyena Road,2015,18+,6.5,55%,0,0,1,0,0,NA
5570,Sukiyaki Western Django,2007,18+,6.2,56%,0,0,1,0,0,NA
5571,The Forest for the Trees,2004,,7.2,77%,0,0,1,0,0,NA
5572,Under the Bombs,2007,16+,7.0,80%,0,0,1,0,0,NA
5573,Hired Gun,2017,,7.1,50%,0,0,1,0,0,NA
5574,Mary Goes Round,2018,13+,6.8,89%,0,0,1,0,0,NA
5575,Food Chains,2014,,7.2,91%,0,0,1,0,0,NA
5576,Planet of the Vampires,1965,,6.3,73%,0,0,1,0,0,NA
5577,Bedevilled,2010,,7.3,,0,0,1,0,0,NA
5578,One Week and a Day,2016,,6.7,90%,0,0,1,0,0,NA
5579,This Is Where We Live,2013,,7.7,88%,0,0,1,0,0,NA
5580,The Mechanic,1972,7+,6.9,33%,0,0,1,0,0,NA
5581,The Front Page,1931,7+,6.7,92%,0,0,1,0,0,NA
5582,Salute,2008,,7.6,100%,0,0,1,0,0,NA
5583,Wolf Creek 2,2013,,6.1,49%,0,0,1,0,0,NA
5584,Computer Chess,2013,,6.3,88%,0,0,1,0,0,NA
5585,Transpecos,2016,,5.8,91%,0,0,1,0,0,NA
5586,Winter Brothers,2017,16+,6.5,91%,0,0,1,0,0,NA
5587,Dalida,2016,7+,6.9,40%,0,0,1,0,0,NA
5588,Catch Me Daddy,2015,18+,6.3,92%,0,0,1,0,0,NA
5589,Bharat Ane Nenu,2018,,7.7,100%,0,0,1,0,0,NA
5590,Adore,2013,18+,6.2,34%,0,0,1,0,0,NA
5591,A Syrian Love Story,2015,,7.0,92%,0,0,1,0,0,NA
5592,Nicholas and Alexandra,1971,7+,7.2,67%,0,0,1,0,0,NA
5593,LBJ,2017,18+,6.5,57%,0,0,1,0,0,NA
5594,Freestyle: The Art of Rhyme,2000,,7.6,89%,0,0,1,0,0,NA
5595,Dolemite,1975,18+,5.8,64%,0,0,1,0,0,NA
5596,Crime After Crime,2011,,7.6,91%,0,0,1,0,0,NA
5597,Embers,2015,,5.4,86%,0,0,1,0,0,NA
5598,People's Republic of Desire,2018,,6.8,97%,0,0,1,0,0,NA
5599,Witnesses,2003,,6.8,90%,0,0,1,0,0,NA
5600,The Sisterhood of Night,2015,13+,6.2,80%,0,0,1,0,0,NA
5601,Not Suitable For Children,2012,18+,5.8,88%,0,0,1,0,0,NA
5602,Father's Day,2011,18+,6.0,80%,0,0,1,0,0,NA
5603,Sex & Drugs & Rock & Roll,2010,18+,6.6,73%,0,0,1,0,0,2
5604,Il Mare,2000,,7.6,,0,0,1,0,0,NA
5605,Storm,2009,,6.9,82%,0,0,1,0,0,NA
5606,Tiger Orange,2014,,6.6,100%,0,0,1,0,0,NA
5607,Baazigar,1993,13+,7.7,,0,0,1,0,0,NA
5608,Aruvi,2017,,8.6,,0,0,1,0,0,NA
5609,Duckweed,2017,,6.4,83%,0,0,1,0,0,NA
5610,Gabriel,2014,,6.4,84%,0,0,1,0,0,NA
5611,The Dentist,1932,,6.8,100%,0,0,1,0,0,NA
5612,Head Games,2012,13+,7.3,88%,0,0,1,0,0,NA
5613,Churchill,2017,7+,6.2,49%,0,0,1,0,0,NA
5614,Garbo: The Spy,2009,,7.2,86%,0,0,1,0,0,NA
5615,Ju Dou,1990,13+,7.7,100%,0,0,1,0,0,NA
5616,Newton,2017,,7.7,91%,0,0,1,0,0,NA
5617,The Foot Fist Way,2006,18+,6.3,54%,0,0,1,0,0,NA
5618,The Dark Valley,2014,,7.1,40%,0,0,1,0,0,NA
5619,Our Time Will Come,2017,13+,6.4,94%,0,0,1,0,0,NA
5620,Shock Wave,2017,,6.3,75%,0,0,1,0,0,NA
5621,Final Score,2018,18+,5.7,70%,0,0,1,0,0,NA
5622,Pet,2016,18+,5.7,56%,0,0,1,0,0,NA
5623,Rangasthalam,2018,13+,8.4,,0,0,1,0,0,NA
5624,Pathology,2008,18+,6.0,45%,0,0,1,0,0,NA
5625,Shooting Fish,1997,7+,6.6,57%,0,0,1,0,0,NA
5626,Parkland,2013,13+,6.3,50%,0,0,1,0,0,NA
5627,Arjun Reddy,2017,18+,8.2,,0,0,1,0,0,NA
5628,Trash Dance,2012,,7.5,100%,0,0,1,0,0,NA
5629,A Man of No Importance,1994,18+,6.7,86%,0,0,1,0,0,NA
5630,Hideous Kinky,1998,18+,6.0,65%,0,0,1,0,0,NA
5631,The Levelling,2017,18+,6.4,94%,0,0,1,0,0,NA
5632,Don't Kill It,2016,,5.2,92%,0,0,1,0,0,NA
5633,Some Guy Who Kills People,2011,18+,6.4,80%,0,0,1,0,0,NA
5634,Good Dick,2008,18+,6.4,50%,0,0,1,0,0,NA
5635,A Monster with a Thousand Heads,2016,,6.5,90%,0,0,1,0,0,NA
5636,Murder!,1930,13+,6.4,88%,0,0,1,0,0,NA
5637,The Keeping Room,2014,18+,6.0,75%,0,0,1,0,0,NA
5638,Pop Aye,2017,,6.6,91%,0,0,1,0,0,NA
5639,Bedrooms and Hallways,1998,,6.6,69%,0,0,1,0,0,NA
5640,"Hale County This Morning, This Evening",2018,,6.3,97%,0,0,1,0,0,NA
5641,Obey,2018,,5.4,100%,0,0,1,0,0,NA
5642,100 Bloody Acres,2012,18+,6.0,79%,0,0,1,0,0,NA
5643,George Carlin: Back in Town,1996,,8.7,,0,0,1,0,0,NA
5644,B.B. King: The Life of Riley,2012,,7.4,86%,0,0,1,0,0,NA
5645,Chasing the Dragon,2017,,6.8,50%,0,0,1,0,0,NA
5646,Francofonia,2015,,6.6,87%,0,0,1,0,0,NA
5647,Madeline's Madeline,2018,,6.4,88%,0,0,1,0,0,NA
5648,Zarafa,2012,7+,7.0,75%,0,0,1,0,0,NA
5649,Goya's Ghosts,2006,18+,6.9,30%,0,0,1,0,0,NA
5650,Yu-Gi-Oh!: The Dark Side of Dimensions,2016,7+,7.0,40%,0,0,1,0,0,NA
5651,The Poker House,2008,18+,6.4,57%,0,0,1,0,0,NA
5652,Wonder Wheel,2017,13+,6.2,32%,0,0,1,0,0,NA
5653,Uzumasa Limelight,2014,,6.0,90%,0,0,1,0,0,NA
5654,Fugitive Pieces,2007,18+,7.0,68%,0,0,1,0,0,NA
5655,Sister My Sister,1994,18+,6.6,63%,0,0,1,0,0,NA
5656,All This Panic,2017,16+,6.8,94%,0,0,1,0,0,NA
5657,De-Lovely,2004,13+,6.6,48%,0,0,1,0,0,NA
5658,Will Ferrell: You're Welcome America - A Final Night with George W. Bush,2009,,7.1,60%,0,0,1,0,0,NA
5659,Scaffolding,2018,,6.8,82%,0,0,1,0,0,NA
5660,Afternoon Delight,2013,18+,5.7,67%,0,0,1,0,0,NA
5661,Author: The JT LeRoy Story,2016,18+,7.1,78%,0,0,1,0,0,NA
5662,Time Regained,1999,,6.7,70%,0,0,1,0,0,NA
5663,My Favorite Brunette,1947,,6.8,71%,0,0,1,0,0,NA
5664,Gringo,2018,18+,6.1,40%,0,0,1,0,0,NA
5665,The Last Movie Star,2018,18+,6.9,54%,0,0,1,0,0,NA
5666,Cuban Fury,2014,18+,6.2,54%,0,0,1,0,0,NA
5667,Body Bags,1993,18+,6.1,67%,0,0,1,0,0,NA
5668,Trench 11,2017,,5.3,92%,0,0,1,0,0,NA
5669,Gone in 60 Seconds,1974,7+,6.5,43%,0,0,1,0,0,NA
5670,Super High Me,2007,18+,6.1,63%,0,0,1,0,0,NA
5671,1:54,2016,,6.6,57%,0,0,1,0,0,NA
5672,Barbershop 2: Back in Business,2004,13+,5.7,68%,0,0,1,0,0,NA
5673,Noble,2014,13+,6.8,82%,0,0,1,0,0,NA
5674,The Greatest Story Ever Told,1965,all,6.6,41%,0,0,1,0,0,NA
5675,Downriver,2015,18+,6.2,90%,0,0,1,0,0,NA
5676,Southwest of Salem: The Story of the San Antonio Four,2016,,7.1,100%,0,0,1,0,0,NA
5677,Let Her Out,2016,,4.4,89%,0,0,1,0,0,NA
5678,TransFatty Lives,2015,,8.0,88%,0,0,1,0,0,NA
5679,The Summit,2012,18+,6.9,64%,0,0,1,0,0,NA
5680,Animals,2014,,6.3,85%,0,0,1,0,0,NA
5681,Hello Destroyer,2016,,6.2,100%,0,0,1,0,0,NA
5682,George Carlin: Jammin' in New York,1992,,8.7,,0,0,1,0,0,NA
5683,Ashby,2015,18+,6.4,52%,0,0,1,0,0,NA
5684,The Bigamist,1953,,6.8,88%,0,0,1,0,0,NA
5685,Madeinusa,2006,,6.8,83%,0,0,1,0,0,NA
5686,G-Dog,2012,,6.8,100%,0,0,1,0,0,NA
5687,Sons of Perdition,2010,18+,6.9,83%,0,0,1,0,0,NA
5688,Northern Soul,2014,13+,6.4,76%,0,0,1,0,0,NA
5689,Astraea,2015,,6.6,100%,0,0,1,0,0,NA
5690,Moll Flanders,1996,13+,6.5,43%,0,0,1,0,0,1
5691,"New York, I Love You",2008,18+,6.2,37%,0,0,1,0,0,NA
5692,Almost Sunrise,2017,13+,7.6,90%,0,0,1,0,0,NA
5693,Undertow,2004,18+,6.6,55%,0,0,1,0,0,NA
5694,Left On Purpose,2015,,7.3,88%,0,0,1,0,0,NA
5695,Thoda Pyaar Thoda Magic,2008,,4.9,88%,0,0,1,0,0,NA
5696,Four Sheets to the Wind,2007,18+,6.3,100%,0,0,1,0,0,NA
5697,Our Nixon,2013,,6.7,91%,0,0,1,0,0,NA
5698,Life of a King,2013,13+,6.9,43%,0,0,1,0,0,NA
5699,Free and Easy,2017,,6.3,100%,0,0,1,0,0,NA
5700,Sordid Lives,2000,18+,6.8,37%,0,0,1,0,0,NA
5701,Something Like Happiness,2005,,7.1,78%,0,0,1,0,0,NA
5702,Paint Your Wagon,1969,13+,6.6,27%,0,0,1,0,0,NA
5703,Toomelah,2011,,6.1,100%,0,0,1,0,0,NA
5704,Future Shock! The Story of 2000AD,2014,,7.2,82%,0,0,1,0,0,NA
5705,Boston,2017,,7.5,100%,0,0,1,0,0,NA
5706,Radiant City,2007,,7.0,94%,0,0,1,0,0,NA
5707,Winter Kills,1979,18+,6.1,88%,0,0,1,0,0,NA
5708,Living in the Future's Past,2018,7+,6.5,83%,0,0,1,0,0,NA
5709,Fear and Desire,1953,,5.5,80%,0,0,1,0,0,NA
5710,Essential Killing,2010,18+,6.1,77%,0,0,1,0,0,NA
5711,Honor Flight,2012,7+,8.4,80%,0,0,1,0,0,NA
5712,40 Years in the Making: The Magic Music Movie,2018,,6.9,100%,0,0,1,0,0,NA
5713,1,2013,13+,8.0,,0,0,1,0,0,NA
5714,Becoming Cary Grant,2017,7+,6.6,86%,0,0,1,0,0,NA
5715,Sex and Broadcasting,2014,,6.7,100%,0,0,1,0,0,NA
5716,Indestructible,2007,,7.7,100%,0,0,1,0,0,NA
5717,Tai Chi Zero,2012,13+,6.1,60%,0,0,1,0,0,NA
5718,Howl,2015,,5.4,67%,0,0,1,0,0,NA
5719,Creation,2009,13+,6.7,46%,0,0,1,0,0,NA
5720,Northanger Abbey,2007,,7.3,,0,0,1,0,0,NA
5721,The Visual Bible: The Gospel of John,2003,13+,7.7,37%,0,0,1,0,0,NA
5722,Cardinals,2017,18+,5.5,83%,0,0,1,0,0,NA
5723,Big Jake,1971,13+,7.2,,0,0,1,0,0,NA
5724,This Is Martin Bonner,2013,18+,6.5,93%,0,0,1,0,0,NA
5725,We are Twisted Fucking Sister!,2016,,7.1,80%,0,0,1,0,0,NA
5726,Free In Deed,2015,,6.5,100%,0,0,1,0,0,NA
5727,Death Rides a Horse,1967,18+,7.1,40%,0,0,1,0,0,NA
5728,Q,1982,18+,6.0,69%,0,0,1,0,0,NA
5729,Nicky's Family,2011,,7.9,64%,0,0,1,0,0,NA
5730,A Picture of You,2014,,6.3,100%,0,0,1,0,0,NA
5731,George Carlin: You Are All Diseased,1999,18+,8.6,,0,0,1,0,0,NA
5732,Jaane Bhi Do Yaaro,1983,18+,8.4,,0,0,1,0,0,NA
5733,Night of the Demons,1988,18+,6.2,40%,0,0,1,0,0,NA
5734,Night Hunter,2019,18+,5.9,14%,0,0,1,0,0,NA
5735,Boy Wonder,2010,18+,6.8,50%,0,0,1,0,0,NA
5736,Blue Chips,1994,13+,6.2,37%,0,0,1,0,0,NA
5737,The Horseman,2008,18+,6.5,59%,0,0,1,0,0,NA
5738,Jack Frost,1979,all,7.0,57%,0,0,1,0,0,15
5739,Thousand Pieces of Gold,1991,13+,6.9,91%,0,0,1,0,0,NA
5740,"Pink Ribbons, Inc.",2011,7+,7.2,89%,0,0,1,0,0,NA
5741,True North,2006,18+,6.9,80%,0,0,1,0,0,NA
5742,Ganja & Hess,1973,18+,6.2,86%,0,0,1,0,0,NA
5743,Tropicália,2012,,7.3,80%,0,0,1,0,0,NA
5744,Sun Ra: A Joyful Noise,1980,,7.3,100%,0,0,1,0,0,NA
5745,Point and Shoot,2014,,6.8,72%,0,0,1,0,0,NA
5746,Sold,2016,13+,6.8,56%,0,0,1,0,0,NA
5747,The Rage in Placid Lake,2003,,6.9,56%,0,0,1,0,0,NA
5748,Imitation Girl,2017,,4.9,100%,0,0,1,0,0,NA
5749,Battle for Sevastopol,2015,,7.1,,0,0,1,0,0,NA
5750,Interview,2007,18+,6.8,58%,0,0,1,0,0,NA
5751,The Midnight Swim,2015,,5.2,86%,0,0,1,0,0,NA
5752,The Nightmare,2015,,5.8,67%,0,0,1,0,0,NA
5753,Kites,2010,13+,6.1,72%,0,0,1,0,0,NA
5754,The Legend of Rita,2000,,6.9,80%,0,0,1,0,0,NA
5755,Sunshine State,2002,13+,6.7,80%,0,0,1,0,0,NA
5756,Louis C.K.: Oh My God,2013,18+,8.4,,0,0,1,0,0,NA
5757,The Good Neighbor,2016,,6.3,29%,0,0,1,0,0,NA
5758,Hot House,2007,,7.3,100%,0,0,1,0,0,NA
5759,The Gruffalo,2009,all,7.5,,0,0,1,0,0,NA
5760,Pandora's Promise,2013,,7.4,64%,0,0,1,0,0,NA
5761,Shadows in the Sun,2005,,6.7,43%,0,0,1,0,0,NA
5762,Pataakha,2018,,7.2,50%,0,0,1,0,0,NA
5763,Mr. Nice,2010,18+,6.4,53%,0,0,1,0,0,NA
5764,Willow Creek,2013,,5.1,81%,0,0,1,0,0,NA
5765,The Culture High,2014,16+,8.2,,0,0,1,0,0,NA
5766,Gulliver's Travels,1939,all,6.7,67%,0,0,1,0,0,NA
5767,Tales from the Script,2009,7+,7.1,75%,0,0,1,0,0,NA
5768,Bride of Re-Animator,1990,18+,6.3,44%,0,0,1,0,0,NA
5769,The Church,1989,18+,6.2,64%,0,0,1,0,0,NA
5770,1492: Conquest of Paradise,1992,13+,6.5,32%,0,0,1,0,0,NA
5771,The 51st State,2001,18+,6.3,26%,0,0,1,0,0,NA
5772,Urbania,2000,18+,6.8,72%,0,0,1,0,0,NA
5773,Sufna,2020,,8.2,,0,0,1,0,0,NA
5774,I Am Belfast,2016,7+,6.6,100%,0,0,1,0,0,NA
5775,Love & Saucers,2017,,7.4,82%,0,0,1,0,0,NA
5776,Sirens,1994,18+,5.8,74%,0,0,1,0,0,NA
5777,Forgiving Dr. Mengele,2006,,6.9,91%,0,0,1,0,0,NA
5778,Eating Out 2: Sloppy Seconds,2006,,6.2,44%,0,0,1,0,0,NA
5779,The Second Time Around,2016,,6.6,82%,0,0,1,0,0,NA
5780,The Heart is Deceitful Above All Things,2004,18+,6.4,41%,0,0,1,0,0,NA
5781,Goin' South,1978,7+,6.2,71%,0,0,1,0,0,NA
5782,Support Your Local Gunfighter,1971,all,6.9,62%,0,0,1,0,0,NA
5783,Double Happiness,1994,13+,7.0,73%,0,0,1,0,0,NA
5784,Before I Disappear,2014,,7.2,37%,0,0,1,0,0,NA
5785,Chisholm '72: Unbought & Unbossed,2004,,7.3,86%,0,0,1,0,0,NA
5786,The Immaculate Conception of Little Dizzle,2010,18+,6.2,89%,0,0,1,0,0,NA
5787,Rakka,2017,,7.4,,0,0,1,0,0,NA
5788,Jallikattu,2019,,7.7,93%,0,0,1,0,0,NA
5789,GirlHouse,2014,,5.5,73%,0,0,1,0,0,NA
5790,Captain Kidd,1945,,6.4,100%,0,0,1,0,0,NA
5791,Campfire,2004,,6.9,88%,0,0,1,0,0,NA
5792,"Wild Horse, Wild Ride",2012,7+,7.6,81%,0,0,1,0,0,NA
5793,The Patsy,1964,,6.3,82%,0,0,1,0,0,NA
5794,Wake Wood,2011,18+,5.5,80%,0,0,1,0,0,NA
5795,Bodysong,2003,,6.9,80%,0,0,1,0,0,NA
5796,The Crescent,2018,,4.9,75%,0,0,1,0,0,NA
5797,Flying Swords of Dragon Gate,2011,18+,6.0,68%,0,0,1,0,0,NA
5798,Khakee,2004,18+,7.4,,0,0,1,0,0,NA
5799,For Those in Peril,2013,,6.4,88%,0,0,1,0,0,NA
5800,The Greasy Strangler,2016,,5.7,63%,0,0,1,0,0,NA
5801,The Competition,1980,7+,6.6,71%,0,0,1,0,0,NA
5802,Our Daily Bread,1934,,7.1,85%,0,0,1,0,0,NA
5803,Jeff Dunham: Spark of Insanity,2007,13+,8.0,,0,0,1,0,0,NA
5804,Little White Lie,2014,,7.2,80%,0,0,1,0,0,NA
5805,True Confessions,1981,18+,6.3,69%,0,0,1,0,0,NA
5806,Siddharth,2013,all,7.3,90%,0,0,1,0,0,NA
5807,Paper Man,2009,18+,6.6,32%,0,0,1,0,0,NA
5808,The Academy of Muses,2015,,6.8,86%,0,0,1,0,0,NA
5809,Women Who Kill,2016,,5.4,100%,0,0,1,0,0,NA
5810,The Personals,1998,,7.1,83%,0,0,1,0,0,NA
5811,Psychomania,1973,7+,5.8,83%,0,0,1,0,0,NA
5812,Beautiful Darling,2010,,7.3,77%,0,0,1,0,0,NA
5813,Double Impact,1991,18+,5.6,35%,0,0,1,0,0,NA
5814,The Stone Roses: Made of Stone,2013,,7.3,76%,0,0,1,0,0,NA
5815,Bloodsucking Bastards,2015,,5.7,67%,0,0,1,0,0,NA
5816,Let the Corpses Tan,2017,,6.2,75%,0,0,1,0,0,NA
5817,Freedom,2009,,7.3,75%,0,0,1,0,0,NA
5818,I Am Dragon,2015,,6.9,,0,0,1,0,0,NA
5819,An Occurrence at Owl Creek Bridge,1962,7+,8.1,,0,0,1,0,0,NA
5820,Dil Bole Hadippa!,2009,13+,4.5,63%,0,0,1,0,0,NA
5821,Creepshow 2,1987,18+,6.1,32%,0,0,1,0,0,NA
5822,Lake Tahoe,2008,,6.7,83%,0,0,1,0,0,NA
5823,Gary Numan: Android In La La Land,2016,,6.9,79%,0,0,1,0,0,NA
5824,Louisiana Story,1948,,6.7,80%,0,0,1,0,0,NA
5825,Fists of Legend,2013,,6.8,71%,0,0,1,0,0,NA
5826,11 Flowers,2012,,7.1,85%,0,0,1,0,0,NA
5827,The Loveless,1981,18+,6.1,80%,0,0,1,0,0,NA
5828,Sometimes in April,2005,18+,7.9,,0,0,1,0,0,NA
5829,Life,2015,18+,6.1,65%,0,0,1,0,0,NA
5830,Flying Tigers,1942,,6.8,67%,0,0,1,0,0,NA
5831,We Are Mari Pepa,2013,,7.0,89%,0,0,1,0,0,NA
5832,The Road Movie,2017,,6.4,87%,0,0,1,0,0,NA
5833,The Souvenir,2019,18+,6.5,90%,0,0,1,0,0,NA
5834,Felix and Meira,2015,18+,6.7,78%,0,0,1,0,0,NA
5835,Saving Brinton,2017,,7.7,92%,0,0,1,0,0,NA
5836,Five Corners,1987,18+,6.2,78%,0,0,1,0,0,NA
5837,Alexandra's Project,2003,,6.5,53%,0,0,1,0,0,NA
5838,What Still Remains,2018,16+,4.7,90%,0,0,1,0,0,NA
5839,The Cat's Meow,2001,13+,6.3,75%,0,0,1,0,0,NA
5840,Who's Watching Oliver,2018,18+,5.1,86%,0,0,1,0,0,NA
5841,The Leading Man,1996,18+,5.7,69%,0,0,1,0,0,NA
5842,Happy,2011,,7.2,,0,0,1,0,0,NA
5843,The Berlin File,2013,,6.6,38%,0,0,1,0,0,NA
5844,La Camioneta: The Journey of One American School Bus,2012,,6.7,100%,0,0,1,0,0,NA
5845,Wind,1992,13+,6.4,50%,0,0,1,0,0,NA
5846,The Dying of the Light,2015,,7.2,100%,0,0,1,0,0,NA
5847,Sun Choke,2015,18+,5.6,88%,0,0,1,0,0,NA
5848,The Icarus Line Must Die,2017,,6.2,100%,0,0,1,0,0,NA
5849,Little Nemo: Adventures in Slumberland,1989,all,7.2,,0,0,1,0,0,NA
5850,Athadu,2005,,8.2,,0,0,1,0,0,NA
5851,Giuseppe Makes a Movie,2014,,7.8,100%,0,0,1,0,0,NA
5852,Sarah Silverman: We Are Miracles,2013,18+,6.6,80%,0,0,1,0,0,NA
5853,Hot Coffee,2011,,7.5,,0,0,1,0,0,NA
5854,An Inspector Calls,2015,7+,7.7,,0,0,1,0,0,NA
5855,Falcon Rising,2014,18+,5.8,43%,0,0,1,0,0,NA
5856,Bridgend,2015,,5.5,85%,0,0,1,0,0,NA
5857,From Time to Time,2010,7+,6.7,43%,0,0,1,0,0,NA
5858,A Screaming Man,2010,,6.7,88%,0,0,1,0,0,NA
5859,The Portrait of a Lady,1996,13+,6.2,45%,0,0,1,0,0,NA
5860,Deepsea Challenge,2014,7+,6.8,67%,0,0,1,0,0,NA
5861,The Joyless Street,1925,,7.2,75%,0,0,1,0,0,NA
5862,Dangerous Liaisons,2012,,5.9,68%,0,0,1,0,0,NA
5863,Very Semi-Serious,2015,,7.3,88%,0,0,1,0,0,NA
5864,Witness Protection,1999,18+,6.2,60%,0,0,1,0,0,NA
5865,The Man from Earth: Holocene,2017,13+,5.3,50%,0,0,1,0,0,NA
5866,Blue Hawaii,1961,7+,6.1,29%,0,0,1,0,0,NA
5867,For Ahkeem,2017,,6.5,96%,0,0,1,0,0,NA
5868,Late Phases,2014,,6.0,63%,0,0,1,0,0,NA
5869,Pu-239,2006,18+,6.9,57%,0,0,1,0,0,NA
5870,Our Town,1940,,6.6,86%,0,0,1,0,0,NA
5871,A Red Bear,2002,,7.2,60%,0,0,1,0,0,NA
5872,Phantom Detective,2016,13+,6.3,83%,0,0,1,0,0,NA
5873,Wheels on Meals,1984,13+,7.2,,0,0,1,0,0,NA
5874,The Last Time I Saw Paris,1954,7+,6.2,88%,0,0,1,0,0,NA
5875,Don't Talk to Irene,2017,16+,6.2,75%,0,0,1,0,0,NA
5876,A Bad Idea Gone Wrong,2017,,5.8,80%,0,0,1,0,0,NA
5877,Bottom of the 9th,2019,18+,5.5,69%,0,0,1,0,0,NA
5878,Stop-Loss,2008,18+,6.4,65%,0,0,1,0,0,NA
5879,Different for Girls,1996,18+,6.9,48%,0,0,1,0,0,NA
5880,Absolutely Anything,2015,18+,6.0,18%,0,0,1,0,0,NA
5881,Suture,1993,,6.6,69%,0,0,1,0,0,NA
5882,Summer '03,2018,,5.4,61%,0,0,1,0,0,NA
5883,Chopping Mall,1986,18+,5.6,56%,0,0,1,0,0,NA
5884,Without Name,2017,,5.3,81%,0,0,1,0,0,NA
5885,The Legend of Bhagat Singh,2002,,8.1,,0,0,1,0,0,NA
5886,Felony,2014,18+,6.1,70%,0,0,1,0,0,NA
5887,Elián,2017,7+,6.8,100%,0,0,1,0,0,NA
5888,The Price We Pay,2014,,7.3,89%,0,0,1,0,0,NA
5889,Bad Blood: The Movie,2017,16+,4.2,100%,0,0,1,0,0,NA
5890,Red Lights,2012,18+,6.2,30%,0,0,1,0,0,NA
5891,Calling All Earthlings,2018,,6.8,67%,0,0,1,0,0,NA
5892,Test,2013,18+,6.5,81%,0,0,1,0,0,NA
5893,Jungle Book,1942,,6.7,57%,0,0,1,0,0,NA
5894,Twilight,1998,18+,6.2,60%,0,0,1,0,0,NA
5895,Bravetown,2015,18+,6.2,25%,0,0,1,0,0,NA
5896,The Creeping Flesh,1973,7+,6.3,80%,0,0,1,0,0,NA
5897,Derailroaded,2005,,7.4,82%,0,0,1,0,0,NA
5898,The Alibi,2006,18+,6.4,57%,0,0,1,0,0,NA
5899,Infinity Baby,2017,13+,6.2,80%,0,0,1,0,0,NA
5900,Bruce Lee: A Warrior's Journey,2000,7+,8.1,,0,0,1,0,0,NA
5901,The Journey,2017,13+,6.6,69%,0,0,1,0,0,NA
5902,Gogol Bordello Non-Stop,2009,,7.6,88%,0,0,1,0,0,NA
5903,Bad Milo,2013,18+,5.6,62%,0,0,1,0,0,NA
5904,Feast of Love,2007,18+,6.6,39%,0,0,1,0,0,NA
5905,Under the Gun,2016,18+,5.5,100%,0,0,1,0,0,NA
5906,George Carlin: Complaints & Grievances,2001,,8.5,,0,0,1,0,0,NA
5907,Parked,2010,,6.7,64%,0,0,1,0,0,NA
5908,The Chinese Mayor,2015,,7.7,80%,0,0,1,0,0,NA
5909,Blackbird,2012,,7.1,57%,0,0,1,0,0,NA
5910,Santoalla,2016,,6.9,85%,0,0,1,0,0,NA
5911,Bhoothnath,2008,7+,6.3,60%,0,0,1,0,0,NA
5912,No Tears for the Dead,2014,,6.8,33%,0,0,1,0,0,NA
5913,Humanoids from the Deep,1980,18+,5.7,56%,0,0,1,0,0,NA
5914,Lazy Eye,2016,,6.2,67%,0,0,1,0,0,NA
5915,The Color Wheel,2011,,6.6,78%,0,0,1,0,0,NA
5916,The Wait,2015,,6.6,70%,0,0,1,0,0,NA
5917,Circo,2011,,7.1,92%,0,0,1,0,0,2
5918,Bang Gang (A Modern Love Story),2015,,5.5,67%,0,0,1,0,0,NA
5919,Roja,1992,,8.2,,0,0,1,0,0,NA
5920,Ae Dil Hai Mushkil,2016,13+,5.8,50%,0,0,1,0,0,NA
5921,Made in Britain,1982,,7.3,,0,0,1,0,0,NA
5922,George Carlin: Life Is Worth Losing,2005,18+,8.3,,0,0,1,0,0,NA
5923,Zero Charisma,2013,,6.2,76%,0,0,1,0,0,NA
5924,Coldwater,2013,,6.4,62%,0,0,1,0,0,NA
5925,Letters to God,2010,7+,6.3,27%,0,0,1,0,0,NA
5926,Keep the Aspidistra Flying,1997,13+,6.3,83%,0,0,1,0,0,NA
5927,Rosenstrasse,2003,13+,6.7,55%,0,0,1,0,0,NA
5928,A Turtle's Tale: Sammy's Adventures,2010,all,6.1,44%,0,0,1,0,0,NA
5929,Peterloo,2018,13+,6.5,66%,0,0,1,0,0,NA
5930,Vision – From the Life of Hildegard von Bingen,2009,,6.5,82%,0,0,1,0,0,NA
