Unnamed: 0,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Directors,Genres,Country,Language,Runtime,Age Restriction,Plotline,Rating,Cast,Indian Rating,Seasons Count,Kind
2060,The Last Man on Earth,2015,16+,7.3,84%,0,1,0,0,1,NA,"Action,Comedy,Drama,Romance,Sci-Fi",United States,English,22,NA,This is the story about the life and adventures of the last man on Earth. Phil Miller was once just an average guy who loved his family and hated his job at the bank - now he's humanity's last hope. Will he ever find another person alive on the planet? Would hoping that she is a female be asking too much?,7.3,"Will Forte,Kristen Schaal,January Jones,Mel Rodriguez,Cleopatra Coleman,Mary Steenburgen,Keith L. Williams,Jason Sudeikis,Boris Kodjoe,Kenneth Choi,Kristen Wiig,Mark Boone Junior,Fred Armisen,Chris Elliott,Alanna Vicente,Frank Gallegos,Alexandra Daddario,Jacob Tremblay,Patti Forte,Will Ferrell,Jon Hamm,Steven Pierce,Alma Martinez,Kyle Stivers,Jack Black,Laura Dern,Leighton Meester,Timothy V. Murphy,Martin Short,Jack Guzman,Geoffrey Rivas,Omar Leyva,Carlos Santos,David Aguilera,George Kareman,Luis Deveze,Mauricio Mendoza,Robert Garcia,Senta Burke,Mariano 'Big Dawg' Mendoza,Yasir Hashim Lafond,Andrew Morgado,Anthony L. Fernandez,Kryzzalia Lopez,Edward James Gage","Australia:M,Canada:PG::(Manitoba),Canada:18A::(Ontario),Canada:G::(Quebec),Canada:PG::(TV rating),Canada:14+::(some episodes),France:10,Germany:12::(internet),Italy:Not Rated,Netherlands:6,New Zealand:M,Singapore:M18,Spain:7,United Kingdom:16+::(self-applied),United States:TV-14",4,tv series
2061,Chicago Fire,2012,16+,7.9,,0,1,0,0,1,NA,"Action,Drama",United States,English,43,NA,NA,7.9,"Jesse Spencer,Taylor Kinney,Christian Stolte,Eamonn Walker,Joe Minoso,Randy Flagler,David Eigenberg,Yuriy Sardarov,Anthony Ferraris,Kara Killmer,Monica Raymund,Miranda Rae Mayo,Charlie Barnett,DuShon Monique Brown,Lauren German,Daniel Kyri,Jon Seda,Annie Ilonzeh,Robyn Coffin,Alberto Rosende,Melissa Ponzio,Amy Morton,William Smillie,Steven R. McQueen,Jason Beghe,Steve Chikerotis,Marina Squerciati,Jeff Hephner,Nick Gehlfuss,Lucas Von Kampen,Jesse Lee Soffer,Josh Bradshaw,Dora Madison,Treat Williams,David VonKampen,Gary Cole,Edwin Hodge,Yaya DaCosta,Patrick John Flueger,LaRoyce Hawkins,Sophia Bush,Tim Hopper,Gordon Clapp,Teri Reeves,Sarah Shahi,Teddy Sears,Charlotte Sullivan,Chaon Cross,Jeff Lima,Marlyne Barrett","Australia:MA15+,Brazil:14,Canada:G::(Quebec),Denmark:15::(DVD rating),Finland:K-12::(DVD rating),France:10,Germany:12::(most episodes),Germany:16::(some episodes),Hungary:12,Italy:T,Japan:PG12::(self-applied),Mexico:B15,Netherlands:12,Norway:15::(DVD rating),Norway:12::(TV rating),Spain:12,Sweden:15::(video rating),United Kingdom:15,United States:TV-14",11,tv series
2062,Sleepy Hollow,2013,16+,7.4,77%,0,1,0,0,1,NA,"Action,Adventure,Crime,Drama,Fantasy,Horror,Mystery,Thriller",United States,"Middle English,English,German,Greek,Latin",45,NA,NA,7.4,"Tom Mison,Lyndie Greenwood,Nicole Beharie,Orlando Jones,Katia Winter,John Noble,Nikki Reed,Zach Appelman,Shannyn Sossamon,Lance Gross,Jessica Camacho,Jeremy Owens,Janina Gavankar,Jerry MacKinnon,Rachel Melvin,Oona Yaffe,Jeremy Davies,Kamar de los Reyes,Peter Mensah,Marti Matulis,Derek Mears,Neil Jackson,Matt Barr,Alexander Ward,Craig Branham,John Cho,Mark Campbell,Nicholas Gonzalez,Jill Marie Jones,Clancy Brown,Sakina Jaffrey,James McDaniel,Maya Kazan,Onira Tares,D.J. Mifflin,Anthony K. Hyatt,Amandla Stenberg,Patrick Gorman,Bill Irwin,Edwin Hodge,Matt Mercurio,Richard Cetrone,Timothy Busfield,Seychelle Gabriel,Michael O'Keefe,Kathleen Hogan,Michael Roark,Jahnee Wallace,Kevin Patrick Murphy,Braden Fitzgerald","Argentina:13,Australia:M::(season 1),Australia:MA15+::(seasons 2 and 3),Canada:14A::(Manitoba/Ontario),Canada:13+::(Quebec),France:14+::(Disney+ rating),France:10::(TV),Germany:12::(self-applied),Italy:T::(DVD rating),Netherlands:12,New Zealand:M,Singapore:PG13,Singapore:NC16::(season 1),South Korea:15,Spain:16,United Kingdom:15,United States:TV-14",4,tv series
2063,Rescue Me,2004,18+,8.3,89%,0,1,0,0,1,NA,"Comedy,Drama",United States,English,60,NA,"On 9/11 firefighter Tommy Gavin lost hundred of friends, including his cousin/best friend Jimmy as well as part of his soul and sanity. Three years later and his life is in shambles and an everyday struggle not to take a drink. Between spying on (& trying to get back with) his separated wife and 3 kids, the growing sexual tension between him and Jimmy's widow, his father and uncle's erratic behavior and the antics of his crew, Tommy's (Irish) anger and need to drink is at a tipping point - and now his survivor's guilt is making him see and talk to dead people, particularly his cousin Jimmy. All these personal demons are threatening what he holds most dear - the inherent courage and pride it means to be a member of the perpetual boy's club of the F.D.N.Y.",8.3,"Denis Leary,Michael Lombardi,Steven Pasquale,Andrea Roth,John Scurti,Daniel Sunjata,Callie Thorne,Natalie Distler,James McCaffrey,Robert John Burke,Lenny Clarke,Adam Ferrara,Larenz Tate,Jack McGee,Michael Zegen,Tatum O'Neal,Olivia Crocicchia,Jerry Adler,Dean Winters,Charles Durning,Niels Jorgensen,Trevor Heins,Anthony Perullo,Diane Farr,Milena Govich,Terry Serpico,Sherri Saum,Patti D'Arbanville,Peggy J. Scott,Michael Mulheren,Cornell Womack,Cailin Stollar,Ed Sullivan,Anthony Mangano,Maura Tierney,Gina Gershon,Chris Smith,Artie Lange,Desmond Harrington,Bernardo De Paula,Kevin Chapman,Kathleen Chalfant,Jay Potter,Neal Jones,Todd Carroll,Timothy Adams,Kate Burton,Muhammad Cunningham,Susan Sarandon,Vincent Piazza","Australia:MA15+,Brazil:16,Canada:14A,Canada:G::(Québec),Denmark:15,Finland:K-18,France:Tous publics,Germany:16,Hungary:18,Ireland:15,Netherlands:12,New Zealand:R16,Norway:15,Russia:16+,Singapore:M18,South Africa:16,South Korea:15,South Korea:18,Spain:18,Sweden:15,Turkey:13+,United Kingdom:15,United States:TV-MA",7,tv series
2064,Horace and Pete,2016,18+,8.5,96%,0,1,0,0,1,NA,"Comedy,Drama",United States,English,67,NA,NA,8.5,"Louis C.K.,Steve Buscemi,Edie Falco,Steven Wright,Kurt Metzger,Alan Alda,Jessica Lange,Liza Treyger,Aidy Bryant,Nick Di Paolo,Maria Dizzia,Tom Noonan,Dov Davidoff,Craig muMs Grant,Reg E. Cathey,Greer Barnes,Karen Pittman,Mark Normand,Michael Cyril Creighton,Joanna Bradley,Nina Arianda,Hannah Dunne,Laurie Metcalf,Chris Carfizzi,Rebecca Hall,Conner O'Malley,Angus T. Jones,G. Keith Alexander,Kyle Beltran,Colman Domingo,Molly Ranson,Rick Shapiro,John Sharian,Marinda Anderson,Peter Benson,Lynne Koplitz,Colin Quinn,Michelle Wolf,Zach Cherry,Jack O'Connell,Amy Sedaris,Lucy Taylor,Ann Carr,Spike Einbinder,Matthew Shear,Burt Young,Tara Gadomski,Jack Gore,Bill de Blasio,Jonathan Hadary",United States:TV-MA,1,tv mini series
2065,Snowfall,2017,18+,8.0,81%,0,1,0,0,1,NA,"Crime,Drama",United States,English,44,NA,NA,8.1,"Damson Idris,Carter Hudson,Sergio Peris-Mencheta,Isaiah John,Amin Joseph,Angela Lewis,Michael Hyatt,Kevin Carroll,Emily Rios,Reign Edwards,Alon Aboutboul,Gail Bean,DeRay Davis,Filipe Valle Costa,Melvin Gregg,Peta Sergeant,Malcolm M. Mays,Marcus Henderson,Adriana DeGirolami,Jordan R. Coleman,Taylor Kowalski,Jonathan Avigdori,Judith Scott,Juan Javier Cardenas,Michael Ray Escamilla,Jonathan Tucker,Suzy Nakamura,Jesse Luken,De'aundre Bonds,Scott Subiono,Adam Karst,Matthew Alan,Bentley Green,Adrianna Mitchell,GeffriMaya,Wade Allain-Marcus,Izzy Diaz,José Zúñiga,Evan Allen-Gessesse,Moe Irvin,Craig Tate,Markice Moore,Tony Sancho,Herve Clermont,Calvin Clausell Jr.,Stephen Ruffin,Corr Kendricks,Justine Lupe,Christian Tappan,Carlos Linares","Australia:MA15+,Brazil:16::(self-applied),Canada:18+::(self-applied),France:12,Germany:16::(self-applied),India:18::(self-applied),Italy:VM14::(self-applied),Norway:15::(HBO),Spain:18::(HBO),United Kingdom:18+::(self-applied),United States:TV-MA",5,tv series
2066,Shadowhunters,2016,16+,6.6,76%,0,1,0,0,1,NA,"Action,Drama,Fantasy,Romance",United States,English,42,NA,"Clary Fray is a normal teenager living in Brooklyn with her mother. One day, she discovers that she is descended from a line of Shadowhunters; humans born with angelic blood that fight to protect our world from demons. After her mother is kidnapped, Clary must team up with three Shadowhunters: Jace, Alec and Isabelle and her best friend Simon on a quest to find her mother and recover her past.",6.6,"Katherine McNamara,Dominic Sherwood,Alberto Rosende,Matthew Daddario,Emeraude Toubia,Isaiah Mustafa,Harry Shum Jr.,Alisha Wainwright,David Castro,Alan Van Sprang,Nicola Correia-Damude,Jade Hassouné,Maxim Roy,Anna Hopkins,Luke Baines,Joel Labelle,Will Tudor,Chai Hansen,Christina Cox,Alexandra Ordolis,Jon Cor,Stephanie Bennett,Paulino Nunes,Nick Sagar,Vanessa Matsui,Ariana Williams,Noah Dalton Danby,Lola Flanery,Tessa Mossey,Alyssa Capriotti,Kevin Alves,Sophia Walker,Jack Fulton,Michael Giel,Javier Muñoz,Mimi Kuzyk,Kaitlyn Leeb,Raymond Ablack,Holly Deveaux,Steve Byers,Kimberly-Sue Murray,Jordan Hudyma,Shailene Garnett,Stephanie Belding,Brooks Darnell,Phillip MacKenzie,Josh Horvath,Lisa Berry,Jack Yang,Françoise Yip","Australia:M,Canada:TV-14::(self-applied),France:13::(self-applied),Germany:12,Iceland:12,India:18::(self-applied),Italy:T,Mexico:TV-14::(self-applied),Netherlands:12::(season 1),Netherlands:16::(seasons 2 and 3),Norway:12::(Netflix self-rating),Singapore:M18,South Korea:15,Spain:13,United Kingdom:12::(some episodes),United Kingdom:15::(some episodes),United States:TV-14",3,tv series
2067,Top of the Lake,2013,18+,7.5,82%,0,1,0,0,1,NA,"Crime,Drama,Mystery,Thriller","United Kingdom,Australia,New Zealand,United States","English,Thai,German",60,NA,"Twelve year old Tui Mitcham, daughter of the local drug lord, is pulled from the freezing waters of a South Island lake in New Zealand. She is discovered to be pregnant and won't say who the father is. Then she disappears. Robin Griffin is a gutsy but inexperienced detective called in to investigate. But as Robin becomes more and more obsessed with the search for Tui, she slowly begins to realise that finding the girl is tantamount to finding herself - a self she has kept well-hidden.",7.5,"Elisabeth Moss,David Wenham,Peter Mullan,Thomas M. Wright,Skye Wansey,Geneviève Lemon,Robyn Malcolm,Kip Chapman,Jacqueline Joe,Ewen Leslie,Gwendoline Christie,Alice Englert,Sarah Valentine,Madeleine Sami,Clayton Jacobson,Jay Ryan,David Dencik,Alison Bruce,Angjee Douangphoumy,Lauren Dawes,Holly Hunter,Georgi Kay,Linda Ngo,Stephen Lovatt,Elaine Crombie,Merlynn Tong,Nicole Kidman,Calvin Tuteao,Lincoln Vickery,Byron Coll,Ling Cooper Tang,Gavin Rutherford,Ben Wood,James O'Connell,Sereena,Kim Chuvitsakullert,Kirin J. Callinan,Dra McKay,Christiaan Van Vuuren,Adam Zwar,Oscar Redding,Robyn Nevin,Kim Gyngell,Mirrah Foulkes,Luke Buchanan,Erica Englert,Eddie Campbell,Michelle Ny,Ben Barrington,Cohen Holloway","Australia:MA15+,Canada:13+::(Quebec),France:10::(with warning),Germany:16,Hong Kong:III::(film festival rating),Italy:Not Rated,Japan:R15+::(self-applied),Netherlands:16,Norway:15::(TV rating),Russia:16+,Singapore:M18,South Korea:18,Spain:18::(HBO),United Kingdom:15,United States:TV-MA",2,tv series
2068,Prime Suspect,1991,18+,8.4,100%,0,1,0,0,1,NA,"Crime,Drama,Mystery,Thriller",United Kingdom,English,207,NA,"Detective Chief Inspector Jane Tennison (Dame Helen Mirren) has been passed over time and again to lead a murder investigation, so when one of her fellow DCIs has a heart attack just before he's ready to charge their prime suspect, Jane sees her chance to lead a murder investigation. But the murder squad she takes over is hostile to her, the men upstairs are eager to pull the plug on her investigation, her personal relationships suffer from her obsession with work, and the prime suspect remains elusive. Jane has her work cut out for her as she and her team work their way through computer data trails, legwork, intuitive leaps, chases, arrests, and confessions to find the killer.",8.4,"Helen Mirren,Tom Bell,John Benfield,Jack Ellis,Craig Fairbrass,Mossie Smith,Ian Fitzgibbon,John Bowe,Andrew Tiernan,Philip Wright,Zoë Wanamaker,Richard Hawley,Mark Spalding,Tom Wilkinson,Jeremy Warder,Andy Abrahams,Gareth Tudor Price,Jessica Turner,Angela Bruce,James Snell,Michael Fleming,Daphne Neville,Ralph Fiennes,Julie Sumnall,Gary Whelan,John Forgeham,Dave Bond,Tom Bowles,Seamus O'Neill,Terence Taplin,Marcus Romer,Bryan Pringle,Maxine Audley,Fionnuala Ellwood,Susan Brown,Maria Mescki,Rod Arthur,Martin Reeve,Rosy Clayton,John Ireland,Phil Hearne,Francesca Ryan,Julian Firth,Doug Fisher,Moya Ruskin,Malcolm Freeman,Ian Hastings,Wilfred Harrison,Noel Dyson,Owen Aaronovitch","Argentina:13,Australia:M,Denmark:15::(DVD rating),Finland:K-15,Finland:K-16::(DVD rating),Norway:11::(DVD rating),Spain:16,Sweden:11::(DVD rating),United Kingdom:18",1,tv mini series
2069,Deutschland,2015,18+,8.1,94%,0,1,0,0,1,Nick Wenck,"Short,Comedy",United States,English,NA,NA,NA,NA,"Farrah Crane,Julian Koberman,Kristi Donna Ng,Carmen Nikae,Adam Platt,Erik Rastetter",NA,NA,movie
2070,Rizzoli & Isles,2010,16+,7.6,72%,0,1,0,0,1,NA,"Crime,Drama,Mystery",United States,"English,Spanish,Italian,Latvian,Russian,French,Scottish Gaelic",60,NA,NA,7.6,"Angie Harmon,Sasha Alexander,Jordan Bridges,Bruce McGill,Lorraine Bracco,Lee Thompson Young,Idara Victor,Brian Goodman,Tina Huang,Adam Sinclair,Colin Egglesfield,Jaime Collaco,Chris Vance,Alexandra Amadio,Christina Chang,Darryl Alan Reed,Sharon Lawrence,John Doman,Rick Chambers,Gregory Harrison,Alexandra Holden,Alan Rachins,Chazz Palminteri,Jabari Simba,Laura Owen,Paxton the Dog,Chase Kim,Scott duPont,Billy Burke,Michael Massee,Matthew Del Negro,Emilee Wallace,Amaury Nolasco,Annabeth Gish,Enver Gjokaj,Sean L. Malin,Jaz Sinclair,Omar J. Dorsey,Ed Begley Jr.,Vanessa Bell Calloway,Jacqueline Bisset,Andrea Bordeaux,Satu Runa,Lamont Thompson,Amaris Dupree,Lenka Scott,Tiffany Giddens,Jamie Bamber,Donnie Wahlberg,Ernie Hudson","Argentina:13,Australia:MA15+,Brazil:14,Finland:K-16::(DVD rating),France:Tous publics,Germany:16::(DVD rating),India:16::(self-applied),Italy:VM12::(self-applied),Netherlands:12,Norway:15::(DVD rating),Singapore:PG13::(season 2),Singapore:NC16::(seasons 1, 3, 4 and 5),Spain:16,Sweden:15::(DVD rating),United Kingdom:15,United States:TV-14",7,tv series
2071,Stargate Universe,2009,16+,7.6,70%,0,1,1,0,1,NA,"Drama,Sci-Fi","Canada,United States",English,43,NA,"The previously unknown purpose of the ""Ninth Chevron"" is revealed, and ends up taking a team to an Ancient ship ""Destiny"", a ship built millions of years ago by the Ancients, used to investigate a mystery as old as time itself. This team, led by Dr. Nicolas Rush and Colonel Everett Young, is trapped on the ship, unable to change its programmed mission. The team encounters new races, new technology and new enemies as the runaway ship travels to the far ends of the Universe.",7.6,"Robert Carlyle,Louis Ferreira,Brian J. Smith,Elyse Levesque,David Blue,Alaina Huffman,Jamil Walker Smith,Peter Kelamis,Patrick Gilmore,Jennifer Spence,Julia Benson,Ming-Na Wen,Lou Diamond Phillips,Jeffrey Bowyer-Chapman,Haig Sutherland,Mike Dopud,Mark Burgess,Leanne Adachi,Darcy Laurie,Josh Blacker,Julie McNiven,Richard Dean Anderson,Vincent Gale,Robert Knepper,Ryan Jefferson Booth,Glynis Davies,Primo Allon,Tygh Runyan,Michael Karl Richards,Ona Grauer,Louise Lombard,Kathleen Munroe,Michael Shanks,Anna Galvin,Ian Butcher,Alisen Down,Rhona Mitra,Reiko Aylesworth,Bradley Stryker,Trevor Carroll,Gordon Grice,Andrew Dunbar,Christina Schild,Christopher McDonald,Carlo Rota,Amanda Tapping,Sean Blakemore,August Schellenberg,Reilly Dolman,Jacob Blair","Australia:M,Canada:PG::(TV rating),France:Tous publics,Germany:16,Italy:T::(DVD rating),Singapore:M18::(season 1),Spain:7,United Kingdom:15,United States:Not Rated::(DVD rating)",2,tv series
2072,Key & Peele,2012,18+,8.3,97%,0,1,0,0,1,NA,"Action,Adventure,Comedy",United States,English,30,NA,"Fresh faces Keegan-Michael Key and Jordan Peele star in this 30-minute sketch comedy series, leaving no stone unturned -- whether satirizing the president or spoofing Nazis -- in their search for laughs. The actor/writers examine life through a combination of filmed sketches and live stage segments, demonstrating their unique chemistry, camaraderie and point of view. Key has starred as the ""Theoretical Criminal"" on ""Reno 911! (2003)"" and Peele's credits include ""MADtv (1995).""",8.3,"Keegan-Michael Key,Jordan Peele,Metta World Peace,Brendan Hunt,Joshua Funk,Cynthia Blaise,Nyima Funk,Matt Wheeler,Larry Joe Campbell,Colton Dunn,Cale Hartmann,Justin Hires,Charlie Sanders,Omar Nazel,Brian Shortall,Gary Anthony Williams,Rob Delaney,Edward Fordham Jr.,Zac Oyama,Danielle Nicolet,Jeff Sloniker,James Pumphrey,Brett Johnson,Mekia Cox,Shelby Fero,Bill Seward,Melissa Stephens,Daniele Gaither,Zack Pearlman,Julian Sergi,Carlson Young,Mike Rosenstein,Eugene Cordero,Madison Mason,Rachel Montez Minor,Marc Evan Jackson,Satya Bhabha,Lindsay Ames,Mechad Clark,Jason Echols,Phil Augusta Jackson,Jerry Minor,Hal Rudnick,Eric Price,Adolphus Ward,Nic Wegener,Ty Burrell,Matt Corboy,Jordan Black,Rebecca Drysdale","Australia:MA15+,Canada:14A::(Manitoba/Nova Scotia/Ontario),Canada:PG::(Nova Scotia),Canada:PG::(Ontario),Germany:16::(self-applied),Netherlands:9,United States:TV-14",5,tv series
2073,The Mighty Boosh,2004,16+,8.3,100%,0,1,0,0,1,NA,"Comedy,Fantasy,Musical",United Kingdom,English,30,NA,Vince Noir and Howard Moon have surreal adventures while working at a Zoo run by the deranged Bob Fossil (in series 1) and pursuing a career as musicians and living with the mystic Naboo the Enigma and his ape familiar Bollo (in series 2 and 3).,8.3,"Julian Barratt,Noel Fielding,Michael Fielding,Rich Fulcher,Dave Brown,Peter Kyriacou,Dean Mitchell,Richard Ayoade,Peter Elliott,Dee Plume,Matt Berry,Kirk Gaitskell-Kendrick,Victoria Wicks,Olly Ralfe,Simon Farnaby,Sue Denim,Tom Meeten,Barunka O'Shaughnessy,David Westlake,Dianne Fielding,Martin Trenaman,James Bachman,Nicholas Burns,Alice Lowe,Faris Badwan,Tom Cowan,Joshua Hayward,Kim Noble,Steve Oram,Joseph Spurgeon,Rhys Webb,Judith Milne,Gurbachan Singh,Siobhan Coughlan,John Willie Hopkins,Lucy Montgomery,Douglas Charles-Riddler,Richard Glover,Stuart Silver,Dolly Wells,Dan Clark,James Passey,Roger Daltrey,Alan Day,Paul James,Gary Numan,Diva Zappa,Kelly Dent,Ralfe Band,Razorlight","Australia:M::(some episodes),Australia:PG::(some episodes),Japan:G,New Zealand:M,South Africa:13,United Kingdom:15,United Kingdom:12::(some episodes),United Kingdom:PG::(some episodes),United Kingdom:15,United States:TV-PG::(self-applied)",3,tv series
2074,Blindspot,2015,16+,7.4,,0,1,0,0,1,NA,"Action,Crime,Drama,Mystery,Thriller",United States,English,42,NA,"A woman with no memories of her past (Jane Doe), is found naked in Times Square with her body fully covered in intricate tattoos. Her discovery sets off a vast and complex mystery that immediately ignites the attention of the FBI, which begins to follow the road map of her tattoos into a larger conspiracy of crime, while bringing her closer to discovering the truth about her identity.",7.4,"Sullivan Stapleton,Jaimie Alexander,Audrey Esparza,Ashley Johnson,Rob Brown,Kelly P. Williams,Luke Mitchell,Ennis Esmer,Ukweli Roach,Michelle Hurd,Marianne Jean-Baptiste,Aaron Abrams,Mary Elizabeth Mastrantonio,Archie Panjabi,Chad Donella,Trieste Kelly Dunn,François Arnaud,Jamie Eddy,Josh Dean,Tori Anderson,Amy Margaret Wilson,Ami Sheth,Mary Stuart Masterson,Jordana Spiro,Jay O. Sanders,Kristina Reyes,Jefferson White,Julee Cerda,Chaske Spencer,Joe Dinicol,Michael Gaston,Jonathan Patrick Moore,David Morse,Jordan Johnson-Hinds,Johnny Whitworth,Gloria Reuben,Li Jun Li,Dylan Baker,Lachlan O'Day,Erinn Ruth,Sarita Choudhury,Reshma Shetty,Brian O'Neill,Logan Smith,Heather Burns,Britne Oldford,Raoul Bhaneja,Ajay Naidu,Hettienne Park,Eisa Davis","Australia:MA15+,Brazil:14,Canada:14A::(Manitoba/Ontario),France:10,Germany:16,India:16::(self-applied),Ireland:15,Italy:BA,Japan:R::(self-applied),Mexico:PG-13::(DVD rating),Netherlands:16::(season 1),Netherlands:12::(season 1),Netherlands:12::(seasons 2 and 3),New Zealand:R16,Norway:12::(TV rating),Russia:16+,Singapore:PG13,South Africa:16::(V),Spain:12,United Kingdom:15,United States:TV-14",5,tv series
2075,Stumptown,2019,16+,7.5,92%,0,1,0,0,1,NA,"Crime,Drama",United States,English,44,NA,NA,7.5,"Cobie Smulders,Jake Johnson,Tantoo Cardinal,Cole Sibus,Adrian Martinez,Camryn Manheim,Michael Ealy,Fiona Rene,Gregory Zaragoza,Monica Barbaro,Tommy O'Brien,Selwyn Huqueriza,Inbar Lavi,Robert Adamson,Jason Manuel Olazabal,Ryan Dorsey,Steven Williams,Chuck Filipov,Chris Grace,Michael Hudson,Robb Derringer,Donal Logue,Matt Craven,Colin Cunningham,Shoshana Bush,David Warshofsky,Zulay Henao,Seana Kofoed,Sam Marra,Patricia De Leon,Denise Dowse,Julie Goldman,Ray Reynaga,Ramon Camacho,Isiah Adams,Clark Moore,Jay Duplass,Joe Pingue,T.K. Carter,Eoin Macken,Jon Bass,Lindy Booth,Moon Dailly,Paul Fitzgerald,Ioanna Gika,Zosia Mamet,Kirk Acevedo,Cynthia Addai-Robinson,Curtis Armstrong,Troian Bellisario","Canada:TV-14::(self-applied),France:10,Germany:12,Netherlands:12,Spain:16,United States:TV-14",1,tv series
2076,The Mindy Project,2012,16+,7.4,86%,0,1,0,0,1,NA,Comedy,United States,English,30,NA,NA,7.4,"Mindy Kaling,Ike Barinholtz,Ed Weeks,Chris Messina,Xosha Roquemore,Beth Grant,Adam Pally,Zoe Jarman,Fortune Feimster,Garret Dillahunt,Mark Duplass,Rhea Perlman,Jenny O'Hara,Rebecca Rittenhouse,Anders Holm,Anna Camp,Bryan Greenberg,Glenn Howerton,Tracey Wigfield,Jay Duplass,Amanda Setton,Tommy Dewey,Tipper Newton,Utkarsh Ambudkar,Fred Grandy,Max Minghella,Chris Schleicher,Dan Bakkedahl,Brianna Reed,Richard Gant,Mort Burke,Chloë Sevigny,Mary Grill,Sakina Jaffrey,Bill Hader,Cristin Milioti,Kelen Coleman,B.J. Novak,Andrew Bachelor,Jane Macfie,Stephen Tobolowsky,Eliza Coupe,Niecy Nash,Tate Ellington,Ana Ortiz,Rob McElhenney,Avriella Ford,Gita Reddy,Ajay Mehta,Ellie Kemper","Australia:M,Canada:PG::(Manitoba/Nova Scotia),France:Tous publics,Germany:16::(self-applied),India:16::(self-applied),Italy:T,Netherlands:AL,New Zealand:M,Spain:16,United Kingdom:15,United Kingdom:12::(season 1),United States:TV-14",6,tv series
2077,Empire,2015,16+,7.4,84%,0,1,0,0,1,Allan Moyle,"Comedy,Drama,Music,Romance",United States,English,90,"Rated PG-13 for sexual situations, language and a drug issue","A day in the life of the employees of Empire Records. Except this is a day where everything comes to a head for a number of them facing personal crises - can they pull through together? And more importantly, can they keep their record store independent and not swallowed up by corporate greed?",6.7,"Anthony LaPaglia,Maxwell Caulfield,Debi Mazar,Rory Cochrane,Johnny Whitworth,Robin Tunney,Renée Zellweger,Ethan Embry,Coyote Shivers,Brendan Sexton III,Liv Tyler,James 'Kimo' Wills,Ben Bode,Gary Bolen,Kimber Sissons,Tony Zaar,Patt Noday,Julia Deane,Kessia Embry,Michele Seidman,Diana Taylor,Bernard Granger,Michael Harding,Dave Brockie,Gwar,Kawan Rojanatavorn,Corey Joshua Taylor,Melissa Caulfield,Lara Travis,Dianna Miranda,Rico Fleming,Brandon Crawford,Elizabeth Grapentien,Pandora J. Nousianen,Nello Tare,Kelly Carruth,Mark Mench,Tobey Maguire,Anthony Hemingway,Paizhe Pressley,Joanna Canton,Lee Etta Sutton,Craig Edwards,Jesse Bechtel,Karen Brigman,David Myers Gray,Bob Sayer,David Lenthall,Andrea Powell,Aaron Embry,Rob Morris,Jaime Anna Resh","Argentina:13,Australia:M,Brazil:Livre::(video rating),Canada:14A,France:Tous publics,Germany:12,Iceland:12,India:UA,Ireland:15,Mexico:PG-13::(DVD rating),New Zealand:M,Portugal:M/12::(video premiere),Singapore:PG,South Korea:15,Spain:13,United Kingdom:12,United States:PG-13",NA,movie
2078,Quantum Leap,1989,7+,8.1,,0,1,0,0,1,NA,"Action,Adventure,Drama,Mystery,Sci-Fi",United States,English,60,NA,"Theorising that one could time travel within his own lifetime, Dr Sam Beckett stepped into the Quantum Leap Accelerator, and vanished. He awoke and found himself trapped in the past, facing mirror images that were not his own and driven by an unknown force to change history for the better. His only guide on this journey is Al, an observer from his own time, who appears in the form of a hologram that only Sam can see and hear. And so Dr Beckett finds himself leaping from life to life, striving to put right what once went wrong, and hoping each time that his next leap will be the leap home.",8.1,"Scott Bakula,Dean Stockwell,Deborah Pratt,Dennis Wolfberg,W.K. Stratton,Carolyn Seymour,Fran Bennett,Brad Silverman,Michael Bellisario,Adam Logan,John D'Aquino,Willie Garson,Renée Coleman,Stephen Lee,Meg Foster,Eric Bruskotter,Rodney Kageyama,Mary Gordon Murray,Hank Robinson,James Whitmore Jr.,Charles Rocket,Melora Hardin,Reni Santoni,David Newsom,Richard Herd,Max Wright,Paul Linke,Olivia Burnette,Michael D. Roberts,Laura Harrington,Pat Skipper,Teddy Wilson,Natasha Pavlovich,Patrick Massett,Mike Genovese,Bruce McGill,Susan Isaacs,Elya Baskin,Royce D. Applegate,Susan Diol,Gregory Millar,Ryan McWhorter,Richard Riehle,Parley Baer,Candy Ann Brown,Donna Magnani,Sloan Fischer,Liz Vassey,Anne Haney,Dan Butler","Argentina:Atp,Australia:PG,Australia:M::(some episodes),Canada:G::(Quebec),France:Tous publics,Germany:12,Germany:6::(some episodes),Iceland:12::(some episodes),Iceland:L::(some episodes),Portugal:M/6,Singapore:PG,United Kingdom:PG,United States:TV-PG",5,tv series
